comp_code,year,sales,asset,debt,ebitda,rd,ni,wc_sec1,wc_sec2,wc_total,active
9719,2005,120290,125064,29786,10470,1816,2722,179,288,467,1
9719,2006,137344,116218,24964,10982,1386,4377,186,400,586,1
9719,2007,137199,117099,26776,13095,1251,5415,183,418,601,1
9719,2008,134263,114210,24264,12410,1230,3961,295,467,762,1
9719,2009,127317,117545,24862,10971,975,3242,228,291,519,1
9719,2010,132840,121284,26715,10627,432,3803,259,283,542,1
9719,2011,200326,300928,176508,18347,417,25669,293,285,578,1
9719,2012,278634,322828,214619,27603,566,16730,452,316,768,1
9719,2013,288236,317932,191773,30907,449,18387,533,309,842,1
9719,2014,297633,334290,195753,34955,267,15638,763,404,1167,1
9737,2000,418600,382522,262470,20594,2743,-21353,411,96,507,1
9737,2001,423703,338978,203266,27136,1922,14220,171,85,256,1
9737,2002,357505,345167,214433,28742,668,10781,103,129,232,1
9737,2003,378472,375991,212674,35412,266,21424,160,105,265,1
9737,2004,319993,455637,277755,42525,217,33343,239,99,338,1
9737,2005,241154,543134,339703,31380,3721,30874,213,81,294,1
9737,2006,245981,577294,368519,34429,237,8679,193,138,331,1
9737,2007,239695,550054,364558,25475,765,1272,190,182,372,1
9737,2008,206099,363931,338684,-114576,1769,-161529,507,154,661,1
9737,2009,169518,267749,251942,9968,498,-59180,200,30,230,1
9737,2010,140387,180862,169807,11673,396,-7770,679,21,700,1
9739,2002,28506,23644,9937,1546,394,397,214,64,278,1
9739,2003,33652,24245,10373,1236,446,318,128,65,193,1
9739,2004,30926,25612,11778,1011,301,245,188,62,250,1
9739,2005,30765,25290,11818,1214,456,-76,132,50,182,1
9739,2006,33717,23834,13264,-770,440,-2601,126,50,176,1
9739,2007,34646,23518,11935,1735,373,1253,142,44,186,1
9739,2008,32502,23074,11167,1529,342,591,146,45,191,1
9739,2009,24849,20171,8825,610,200,-382,144,45,189,1
9739,2010,24907,19899,8176,1260,183,565,140,45,185,1
9739,2011,24485,19576,7847,1435,247,221,140,46,186,1
9739,2012,26007,19370,7441,1534,455,391,128,46,174,1
9739,2013,26945,19686,7081,1855,266,904,116,46,162,1
9739,2014,28164,20229,6943,2226,434,1017,111,46,157,1
9742,2001,36803,70685,10553,4296,266,866,122,317,439,1
9742,2002,38968,74154,14776,4957,219,986,126,301,427,1
9742,2003,40882,76887,16255,5782,180,1350,187,301,488,1
9742,2004,37363,69752,13525,3349,209,-2079,188,301,489,1
9742,2005,38044,66024,14273,2306,193,-3221,196,316,512,1
9742,2006,42992,65117,14275,5533,200,162,908,316,1224,1
9742,2007,40894,59950,14124,3980,208,-3619,908,315,1223,1
9742,2008,37946,60446,14487,3851,182,1529,2231,267,2498,1
9742,2009,35711,60510,13726,4070,75,1355,1546,267,1813,1
9742,2010,34291,61098,13698,4726,54,1038,1507,215,1722,1
9742,2011,35882,63138,14409,4872,66,1767,1650,201,1851,1
9742,2012,33802,58186,14899,4357,104,1275,1650,209,1859,1
9742,2013,35112,59161,16017,4007,181,1053,1701,208,1909,1
9742,2014,38855,61879,18634,4273,89,847,666,203,869,1
9746,2000,50320,52593,16063,6811,1005,2674,351,106,457,1
9746,2001,50382,53891,15328,7400,357,2816,422,86,508,1
9746,2002,50781,57483,16314,7309,648,2963,589,170,759,1
9746,2003,52070,60958,17085,7477,1373,3110,635,95,730,1
9746,2004,53580,63269,16065,8149,706,3311,410,91,501,1
9746,2005,53879,65890,15840,8257,396,3321,392,89,481,1
9746,2006,54157,69099,17490,8472,602,3418,506,88,594,1
9746,2007,54703,66556,17073,9037,672,3596,539,101,640,1
9746,2008,53294,63398,14940,8964,496,3768,662,92,754,1
9746,2009,53434,66571,16152,8072,547,3484,634,86,720,1
9746,2010,53635,67037,15091,7872,580,3000,754,88,842,1
9746,2011,53387,69588,15630,8649,469,3112,768,74,842,1
9746,2012,53115,72723,15301,7963,154,3685,767,83,850,1
9746,2013,54502,75266,15359,8258,130,3604,461,62,523,1
9746,2014,54928,76836,14206,8980,124,4011,599,91,690,1
9748,2002,17014,17104,6600,901,179,-92,140,80,220,1
9748,2003,15476,17049,6550,631,207,112,154,92,246,1
9748,2004,15167,16676,6524,501,191,80,142,86,228,1
9748,2005,15319,15605,5668,831,164,194,145,80,225,1
9748,2006,15343,15651,5372,1150,84,617,150,25,175,1
9748,2007,14019,15328,5228,1035,70,322,142,22,164,1
9748,2008,12844,14837,4365,969,105,688,139,25,164,1
9748,2009,10361,14218,3927,156,93,43,139,27,166,1
9748,2010,10523,12930,3262,280,58,-444,63,23,86,1
9748,2011,9661,12198,2521,243,52,161,62,16,78,1
9748,2012,10626,12875,2830,506,54,397,70,16,86,1
9748,2013,10300,13360,2800,472,77,739,72,19,91,1
9748,2014,10982,13662,2786,444,93,178,69,19,88,1
9749,2001,112751,126663,54940,15516,1479,6271,258,84,342,1
9749,2002,133064,133206,57833,15503,1115,2726,102,80,182,1
9749,2003,143031,152835,71222,15966,1912,4839,103,110,213,1
9749,2004,166645,171634,84931,18550,2617,5337,134,121,255,1
9749,2005,179506,174182,84079,19719,2178,4939,133,239,372,1
9749,2006,169602,177808,92374,18989,2370,726,229,162,391,1
9749,2007,170740,177461,95164,18754,1524,2172,3564,166,3730,1
9749,2008,165082,177796,99559,15716,1683,883,3275,166,3441,1
9749,2009,141683,168851,85553,11788,1005,3710,3320,187,3507,1
9749,2010,134746,169416,85137,12341,799,2512,3399,205,3604,1
9749,2011,133912,155744,70556,12585,812,1704,3363,253,3616,1
9749,2012,138211,153160,63927,14402,790,4003,3359,235,3594,1
9749,2013,105400,154523,59451,10863,489,3695,3384,249,3633,1
9749,2014,148452,157588,57061,13699,713,4875,3385,221,3606,1
9749,2015,153662,153833,49754,13759,726,4922,3372,176,3548,1
9753,2002,16743,10004,5512,35,41,-701,168,219,387,1
9753,2003,15716,10567,5995,348,72,44,103,109,212,1
9753,2004,16144,9652,6691,316,68,-1441,212,74,286,1
9753,2005,16377,10067,6560,341,47,354,135,107,242,1
9753,2006,17595,9462,5559,1036,61,507,196,144,340,1
9753,2007,18619,9604,5401,1078,49,575,267,123,390,1
9753,2008,17172,8564,4704,184,45,-82,160,109,269,1
9753,2009,14890,8275,4473,74,34,1,188,118,306,1
9753,2010,15538,8468,4616,235,29,177,129,114,243,1
9753,2011,15330,8688,4997,239,16,-85,194,208,402,1
9753,2012,15526,9057,5207,302,1,154,243,4,247,1
9753,2013,15768,8862,5086,236,0,96,189,0,189,1
9753,2014,16787,9166,5124,593,0,382,172,0,172,1
9758,2003,10407,5994,2392,346,0,87,165,0,165,1
9758,2004,10203,6324,2474,619,0,260,190,0,190,1
9758,2005,10470,7168,3103,747,0,283,171,0,171,1
9758,2006,11382,7512,3154,903,0,416,110,0,110,1
9758,2007,6718,6536,2664,300,0,-361,114,0,114,1
9758,2008,8676,4497,2584,-809,0,-1839,149,0,149,1
9758,2009,7302,4037,1759,290,0,356,158,0,158,1
9758,2010,7748,3943,1380,372,0,288,158,0,158,1
9758,2011,7734,4387,1287,783,32,558,231,24,255,1
9758,2012,7411,4729,1163,624,17,471,219,24,243,1
9758,2013,7879,5178,1107,688,27,520,181,24,205,1
9758,2014,8190,5456,1192,592,18,271,187,24,211,1
9758,2015,8987,5756,1388,467,25,187,220,25,245,1
9759,2000,37443,40095,12854,7439,153,1925,94,151,245,1
9759,2001,41739,40420,12308,8115,94,3338,103,106,209,1
9759,2002,36706,40488,10871,5980,141,2149,78,138,216,1
9759,2003,36003,39849,8277,4763,172,3019,110,136,246,1
9759,2004,36029,40697,7421,5153,195,2316,90,117,207,1
9759,2005,39083,45267,8162,7129,59,3375,83,60,143,1
9759,2006,41502,44644,6314,8253,26,4939,61,48,109,1
9759,2007,43665,47510,6991,9337,24,5530,95,43,138,1
9759,2008,41604,45679,4850,8106,63,4247,56,72,128,1
9759,2009,34934,45834,4422,4759,85,3401,66,35,101,1
9759,2010,33334,45124,4307,3907,56,2081,85,41,126,1
9759,2011,34412,45358,5496,3742,167,1867,73,50,123,1
9759,2012,36632,47317,5086,4844,156,2454,77,55,132,1
9759,2013,40286,48310,5279,5180,224,3166,110,73,183,1
9759,2014,42991,49797,7090,5508,239,2973,122,88,210,1
9790,2000,7284,10060,4518,1451,699,318,183,171,354,1
9790,2001,5872,9369,4389,98,561,-305,252,226,478,1
9790,2002,5455,8909,4151,327,486,-173,99,311,410,1
9790,2003,5975,9315,3650,999,471,379,91,303,394,1
9790,2004,6225,8788,3165,1100,496,305,94,350,444,1
9790,2005,6978,9224,3091,1291,599,585,94,350,444,1
9790,2006,7364,8797,2462,1246,753,661,94,355,449,1
9790,2007,7570,8614,2220,1044,810,448,95,421,516,1
9790,2008,6393,7036,1771,274,745,-381,108,509,617,1
9790,2009,6459,7767,2214,760,706,239,90,486,576,1
9790,2010,6599,7929,2209,831,699,288,90,379,469,1
9790,2011,7236,8798,2622,1087,706,543,90,575,665,1
9790,2012,7570,10166,3221,1445,699,798,90,182,272,1
9790,2013,8768,11727,3484,2300,817,1275,99,123,222,1
9790,2014,8600,13211,3733,2119,879,1326,99,130,229,1
9799,2000,8734,6487,2261,1463,0,646,62,0,62,1
9799,2001,8885,6935,2343,1443,0,634,71,0,71,1
9799,2002,8880,6899,2246,1369,0,625,39,0,39,1
9799,2003,8774,7038,1978,1182,0,661,85,0,85,1
9799,2004,8790,7857,2460,1193,0,640,67,0,67,1
9799,2005,8709,7780,1944,1138,0,683,34,0,34,1
9799,2006,8759,8061,1986,1023,0,583,34,0,34,1
9799,2007,9243,8218,1995,1053,0,594,37,0,37,1
9799,2008,9546,8095,1924,874,0,308,35,0,35,1
9799,2009,8438,7602,1548,233,0,123,41,0,41,1
9799,2010,8724,7808,1783,361,0,191,37,0,37,1
9799,2011,8995,7805,1806,416,0,234,38,0,38,1
9799,2012,9157,7881,1796,436,0,264,38,0,38,1
9799,2013,9281,8135,1906,556,0,359,39,0,39,1
9799,2014,9507,8461,1977,623,0,390,38,0,38,1
9928,2001,17590,19094,11035,-568,491,-853,175,66,241,1
9928,2002,18622,18780,10865,1309,623,291,142,61,203,1
9928,2003,19259,19855,11575,1785,589,611,350,65,415,1
9928,2004,19404,18021,8832,1476,705,743,316,85,401,1
9928,2005,17264,18241,9642,341,662,-182,271,86,357,1
9928,2006,18590,20788,12262,915,1079,211,321,97,418,1
9928,2007,19088,15405,7280,1265,791,337,329,98,427,1
9928,2008,19173,14794,7112,1339,814,24,315,101,416,1
9928,2009,18844,15041,7279,1645,784,558,191,134,325,1
9928,2010,18751,14994,7095,2045,740,706,231,145,376,1
9928,2011,19595,15432,6816,2576,877,1059,268,160,428,1
9928,2012,20922,15862,6323,2838,939,1188,281,164,445,1
9928,2013,22078,19384,6999,3007,828,1389,220,198,418,1
9928,2014,22384,19672,6325,3073,768,1758,219,171,390,1
